Name,YearsAppearing,CountsFemale,CountsMale,ProbGender,Upper,Lower
Ashley-leigh,1,1,0,Female,1,0.0512932943875506
Ashleylouise,1,1,0,Female,1,0.0512932943875506
Ashleyne,1,3,0,Female,1,0.438502968244955
Ashli,9,39,0,Female,1,0.910333146292429
Ashlie,15,164,7,Female,0.980031592651044,0.917924767693723
Ashliegh,3,10,0,Female,1,0.722467200137111
Ashlin,9,41,17,Female,0.808218172090378,0.579870991032159
Ashling,10,65,0,Female,1,0.944198468677143
Ashly,5,3,12,Male,0.929524506530184,0.548145512848307
Ashlyn,16,332,0,Female,1,0.988561689690774
Ashlyne,1,1,0,Female,1,0.0512932943875506
Ashlynn,8,34,0,Female,1,0.898485445846676
Ashlynne,3,10,0,Female,1,0.722467200137111
Ashmeet,4,14,7,Female,0.828052473949165,0.453734519742553
Ashmi,3,13,0,Female,1,0.771904627645802
Ashmin,1,0,1,Male,1,0.0512932943875506
Ashmit,1,0,4,Male,1,0.510109163545403
Ashmita,2,7,0,Female,1,0.645669564933313
Ashmitha,1,3,0,Female,1,0.438502968244955
Ashna,15,96,0,Female,1,0.961524412142324
Ashni,10,40,0,Female,1,0.912378398802713
Ashok,3,0,10,Male,1,0.722467200137111
Ashon,2,0,7,Male,1,0.645669564933313
Ashpreet,5,26,0,Female,1,0.871271078140785
Ashraf,16,0,253,Male,1,0.98504346284929
Ashraful,6,0,25,Male,1,0.866807749060952
Ashrith,1,0,1,Male,1,0.0512932943875506
Ashten,2,3,4,Male,0.84178014474853,0.250458364527657
Ashton,16,343,6877,Male,0.957163736380384,0.947341164128145
Ashton-james,5,0,22,Male,1,0.851345125391379
Ashton-jay,1,0,8,Male,1,0.67559243511612
Ashton-lee,5,0,39,Male,1,0.910333146292429
Ashton-thomas,1,0,3,Male,1,0.438502968244955
Ashtyn,3,4,6,Male,0.831819670293764,0.312673769733658
Ashur,2,0,7,Male,1,0.645669564933313
Ashveen,1,0,3,Male,1,0.438502968244955
Ashveer,4,0,18,Male,1,0.824120776353342
Ashvik,1,0,4,Male,1,0.510109163545403
Ashvika,2,9,0,Female,1,0.700854951580456
Ashvin,15,0,109,Male,1,0.965957026248675
Ashvina,1,3,0,Female,1,0.438502968244955
Ashvini,7,26,0,Female,1,0.871271078140785
Ashvir,1,0,3,Male,1,0.438502968244955
Ashwaq,3,12,0,Female,1,0.757505993344759
Ashwika,2,7,0,Female,1,0.645669564933313
Ashwin,16,0,373,Male,1,0.989806167206985
Ashwina,1,3,0,Female,1,0.438502968244955
Ashwini,11,44,0,Female,1,0.919704396241519
Ashwyn,3,0,9,Male,1,0.700854951580456
Asia,16,704,0,Female,1,0.994572995445768
Asia'h,1,5,0,Female,1,0.565517535216825
Asiah,6,33,0,Female,1,0.895730002457548
Asid,1,0,3,Male,1,0.438502968244955
Asif,16,0,253,Male,1,0.98504346284929
Asifa,2,7,0,Female,1,0.645669564933313
Asil,5,1,12,Male,0.996054361970188,0.666860490789004
Asila,2,7,0,Female,1,0.645669564933313
Asilah,1,3,0,Female,1,0.438502968244955
Asim,16,0,547,Male,1,0.993026198810601
Asima,9,36,0,Female,1,0.903581371405536
Asin,1,4,0,Female,1,0.510109163545403
Asira,1,1,0,Female,1,0.0512932943875506
Asiya,16,461,0,Female,1,0.991735980627804
Asiyah,16,180,0,Female,1,0.979104502078387
Asiye,1,3,0,Female,1,0.438502968244955
Asjad,3,0,10,Male,1,0.722467200137111
Aslam,5,0,20,Male,1,0.838874841947181
Aslan,7,0,36,Male,1,0.903581371405536
Asli,11,58,0,Female,1,0.937882144212797
Asma,16,788,0,Female,1,0.995148702081834
Asma'u,1,1,0,Female,1,0.0512932943875506
Asmaa,16,348,0,Female,1,0.989081847166136
Asmah,6,20,0,Female,1,0.838874841947181
Asmara,3,9,0,Female,1,0.700854951580456
Asmat,1,1,0,Female,1,0.0512932943875506
Asmi,1,4,0,Female,1,0.510109163545403
Asmin,4,26,0,Female,1,0.871271078140785
Asmita,6,25,0,Female,1,0.866807749060952
Asmitha,3,17,0,Female,1,0.815681864991148
Asna,3,11,0,Female,1,0.741167033031968
Aspen,12,48,13,Female,0.871002262599426,0.668775845983624
Asra,12,69,0,Female,1,0.947262741810948
Asraf,1,0,3,Male,1,0.438502968244955
Assad,12,0,59,Male,1,0.938870629473212
Assam,1,0,4,Male,1,0.510109163545403
Assan,3,0,12,Male,1,0.757505993344759
Assem,1,0,4,Male,1,0.510109163545403
Assia,13,72,0,Female,1,0.949348827403542
Assiatou,1,3,0,Female,1,0.438502968244955
Assim,2,0,8,Male,1,0.67559243511612
Assisi,1,3,0,Female,1,0.438502968244955
Assiya,2,6,0,Female,1,0.609665712097835
Assiyah,1,3,0,Female,1,0.438502968244955
Assma,1,3,0,Female,1,0.438502968244955
Assumpta,1,4,0,Female,1,0.510109163545403
Assunta,1,3,0,Female,1,0.438502968244955
Asta,1,4,0,Female,1,0.510109163545403
Astara,1,3,0,Female,1,0.438502968244955
Astare,1,1,0,Female,1,0.0512932943875506
Asten,6,3,19,Male,0.952509962859447,0.666650128334283
Aster,2,7,0,Female,1,0.645669564933313
Astera,1,4,0,Female,1,0.510109163545403
Asterios,1,0,1,Male,1,0.0512932943875506
Astha,3,12,0,Female,1,0.757505993344759
Astin,7,0,46,Male,1,0.92292643691442
Aston,16,77,1975,Male,0.969871746638109,0.9533511954115
Aston-james,1,0,3,Male,1,0.438502968244955
Aston-jay,1,0,4,Male,1,0.510109163545403
Aston-lee,2,0,10,Male,1,0.722467200137111
Astor,1,1,0,Female,1,0.0512932943875506
Astra,6,30,0,Female,1,0.886486606826031
Astrid,16,491,0,Female,1,0.992236990752858
Astyn,2,0,6,Male,1,0.609665712097835
Asuka,1,3,0,Female,1,0.438502968244955
Asvin,4,0,12,Male,1,0.757505993344759
Aswin,9,0,39,Male,1,0.910333146292429
Aswini,2,6,0,Female,1,0.609665712097835
Asya,15,173,0,Female,1,0.978277385595483
Asyia,1,1,0,Female,1,0.0512932943875506
Asyraf,1,0,1,Male,1,0.0512932943875506
Ata,10,0,51,Male,1,0.929953380101468
Atakan,3,0,12,Male,1,0.757505993344759
Atal,2,0,10,Male,1,0.722467200137111
Atalanta,9,40,0,Female,1,0.912378398802713
Atalia,7,25,0,Female,1,0.866807749060952
Ataliah,1,3,0,Female,1,0.438502968244955
Atalya,5,16,0,Female,1,0.806392319465564
Atanas,2,0,4,Male,1,0.510109163545403
Atara,3,10,0,Female,1,0.722467200137111
Atarah,2,7,0,Female,1,0.645669564933313
Ateeb,7,0,25,Male,1,0.866807749060952
Ateeq,11,0,53,Male,1,0.932418011423458
Ateeqa,3,10,0,Female,1,0.722467200137111
Atene,3,12,0,Female,1,0.757505993344759
Athalia,4,16,0,Female,1,0.806392319465564
Athan,7,0,21,Male,1,0.845360981075153
Athanafis,1,0,1,Male,1,0.0512932943875506
Athanasios,4,0,16,Male,1,0.806392319465564
Athar,1,0,3,Male,1,0.438502968244955
Atharv,6,0,30,Male,1,0.886486606826031
Atharva,6,0,30,Male,1,0.886486606826031
Athavan,1,0,5,Male,1,0.565517535216825
Athea,3,13,0,Female,1,0.771904627645802
Athena,16,702,0,Female,1,0.994557618042
Athene,12,47,0,Female,1,0.924442395836004
Athina,15,89,0,Female,1,0.958623454763748
Athira,1,3,0,Female,1,0.438502968244955
Athiya,1,3,0,Female,1,0.438502968244955
Athol,1,0,1,Male,1,0.0512932943875506
Atholl,2,0,2,Male,1,0.342380227506653
Athul,2,0,4,Male,1,0.510109163545403
Athulya,2,4,0,Female,1,0.510109163545403
Atia,7,35,0,Female,1,0.901099007675596
Atiah,1,3,0,Female,1,0.438502968244955
Atif,16,0,280,Male,1,0.986466181379371
Atifa,14,64,0,Female,1,0.943375940207195
Atifah,3,11,0,Female,1,0.741167033031968
Atika,12,71,0,Female,1,0.94867204780311
Atikah,8,29,0,Female,1,0.883030201500259
Atila,1,0,3,Male,1,0.438502968244955
Atilla,7,0,27,Male,1,0.875444970258133
Atinuke,6,20,0,Female,1,0.838874841947181
Atiq,1,0,3,Male,1,0.438502968244955
Atiqa,6,21,0,Female,1,0.845360981075153
Atish,3,0,13,Male,1,0.771904627645802
Atiya,16,240,0,Female,1,0.984246080058441
Atiyah,14,60,0,Female,1,0.93982814785791
Atiyya,1,3,0,Female,1,0.438502968244955
Atiyyah,10,56,0,Female,1,0.935806063281237
Atlanta,16,596,0,Female,1,0.993595876436673
Atlantis,4,14,0,Female,1,0.784689197262364
Atlas,1,0,4,Male,1,0.510109163545403
Atley,1,0,3,Male,1,0.438502968244955
Ato,1,0,4,Male,1,0.510109163545403
Atqiya,2,5,0,Female,1,0.565517535216825
Atreyu,1,0,3,Male,1,0.438502968244955
Atrina,1,4,0,Female,1,0.510109163545403
Atsushi,1,0,3,Male,1,0.438502968244955
Atta,4,0,12,Male,1,0.757505993344759
Attah,1,0,1,Male,1,0.0512932943875506
Attia,3,10,0,Female,1,0.722467200137111
Atticus,14,0,165,Male,1,0.977248130598222
Attif,1,0,3,Male,1,0.438502968244955
Attila,5,0,27,Male,1,0.875444970258133
Attilio,1,0,1,Male,1,0.0512932943875506
Attiya,6,24,0,Female,1,0.86202379532502
Atul,2,0,6,Male,1,0.609665712097835
Aubepine,1,1,0,Female,1,0.0512932943875506
Auberon,2,0,8,Male,1,0.67559243511612
Aubin,1,0,4,Male,1,0.510109163545403
Aubree,1,6,0,Female,1,0.609665712097835
Aubrey,16,34,157,Male,0.869726113776777,0.761556369656037
Aubrie,1,3,0,Female,1,0.438502968244955
Aubry,1,1,0,Female,1,0.0512932943875506
Aude,1,3,0,Female,1,0.438502968244955
Auden,5,0,20,Male,1,0.838874841947181
Audie,2,0,6,Male,1,0.609665712097835
Audley,1,0,4,Male,1,0.510109163545403
Audra,1,3,0,Female,1,0.438502968244955
Audrey,16,529,0,Female,1,0.992790615750516
Audrie,1,3,0,Female,1,0.438502968244955
Audrina,2,8,0,Female,1,0.67559243511612
Augure,1,1,0,Female,1,0.0512932943875506
August,12,15,52,Male,0.859362688708063,0.662930338792263
Augusta,10,57,0,Female,1,0.936861165147021
Augustas,5,0,34,Male,1,0.898485445846676
Auguste,7,66,6,Female,0.96124757504305,0.829876447793235
Augustin,12,0,61,Male,1,0.940756132101887
Augustina,2,6,0,Female,1,0.609665712097835
Augustinas,1,0,3,Male,1,0.438502968244955
Augustine,16,0,108,Male,1,0.965652640253443
Augusto,1,0,3,Male,1,0.438502968244955
Augustus,16,0,272,Male,1,0.986073671314249
Aukse,3,10,0,Female,1,0.722467200137111
Aulay,2,0,6,Male,1,0.609665712097835
Auley,1,0,2,Male,1,0.342380227506653
Aulon,1,0,4,Male,1,0.510109163545403
Aulona,1,5,0,Female,1,0.565517535216825
Aum,10,0,69,Male,1,0.947262741810948
Aun,4,0,19,Male,1,0.831820775947384
Auob,1,0,1,Male,1,0.0512932943875506
Aura,11,47,0,Female,1,0.924442395836004
Aureja,1,4,0,Female,1,0.510109163545403
Aurel,3,0,10,Male,1,0.722467200137111
Aurela,4,13,0,Female,1,0.771904627645802
Aurelia,16,485,0,Female,1,0.992141708213617
Aurelie,9,48,0,Female,1,0.925899870333883
Aurelien,3,0,14,Male,1,0.784689197262364
Aurelio,4,0,19,Male,1,0.831820775947384
Aurelius,2,0,6,Male,1,0.609665712097835
Auriel,1,3,0,Female,1,0.438502968244955
Auriol,1,3,0,Female,1,0.438502968244955
Auris,1,0,1,Male,1,0.0512932943875506
Aurla,1,2,0,Female,1,0.342380227506653
Auron,4,0,18,Male,1,0.824120776353342
Aurora,16,653,0,Female,1,0.994151619437069
Aurora-leigh,1,1,0,Female,1,0.0512932943875506
Aurron,1,0,1,Male,1,0.0512932943875506
Auryn,10,0,40,Male,1,0.912378398802713
Austeja,8,82,0,Female,1,0.9552493763099
Austen,16,0,265,Male,1,0.985711062432316
Austin,16,1,3747,Male,0.999986314489224,0.998490142087263
Austin-james,1,0,3,Male,1,0.438502968244955
Austine,1,3,0,Female,1,0.438502968244955
Austyn,10,0,67,Male,1,0.945773860608698
Autaum,1,1,0,Female,1,0.0512932943875506
Autum,4,12,0,Female,1,0.757505993344759
Autumn,16,1707,0,Female,1,0.997754637753903
Autumn-lily,1,4,0,Female,1,0.510109163545403
Autumn-rose,4,25,0,Female,1,0.866807749060952
Auzair,3,0,9,Male,1,0.700854951580456
Ava,16,18095,0,Female,1,0.999787751120455
Ava-,3,11,0,Female,1,0.741167033031968
Ava-grace,6,128,0,Female,1,0.970863043726492
Ava-jade,1,3,0,Female,1,0.438502968244955
Ava-jane,3,15,0,Female,1,0.796116698964151
Ava-jay,1,1,0,Female,1,0.0512932943875506
Ava-jayne,3,5,0,Female,1,0.565517535216825
Ava-jessica,1,1,0,Female,1,0.0512932943875506
Ava-jo,1,3,0,Female,1,0.438502968244955
Ava-kate,1,1,0,Female,1,0.0512932943875506
Ava-lee,1,5,0,Female,1,0.565517535216825
Ava-lei,1,3,0,Female,1,0.438502968244955
Ava-leigh,3,54,0,Female,1,0.933586411909104
Ava-leoni,1,1,0,Female,1,0.0512932943875506
Ava-lilly,2,9,0,Female,1,0.700854951580456
Ava-lily,5,34,0,Female,1,0.898485445846676
Ava-louise,4,37,0,Female,1,0.905942174162798
Ava-luise,1,1,0,Female,1,0.0512932943875506
Ava-lynne,1,1,0,Female,1,0.0512932943875506
Ava-mae,6,141,0,Female,1,0.973478181924074
Ava-mai,4,50,0,Female,1,0.928652400866641
Ava-marie,4,47,0,Female,1,0.924442395836004
Ava-marrie,1,1,0,Female,1,0.0512932943875506
Ava-mary,1,1,0,Female,1,0.0512932943875506
Ava-may,5,75,0,Female,1,0.951276157517194
Ava-nicole,3,10,0,Female,1,0.722467200137111
Ava-rae,3,21,0,Female,1,0.845360981075153
Ava-rose,5,172,0,Female,1,0.978153850369205
Ava-ruby,1,1,0,Female,1,0.0512932943875506
Ava-ruth,1,1,0,Female,1,0.0512932943875506
Ava-sophia,2,7,0,Female,1,0.645669564933313
Avaani,7,32,0,Female,1,0.892820801744929
Avabrooke,1,1,0,Female,1,0.0512932943875506
Avah,4,86,0,Female,1,0.957241802714258
Avah-jayne,1,1,0,Female,1,0.0512932943875506
Avah-rose,1,1,0,Female,1,0.0512932943875506
Avais,7,0,38,Male,1,0.908190131774416
Avaleigh,1,1,0,Female,1,0.0512932943875506
Avalon,15,93,0,Female,1,0.960332497388265
Avalyn,3,11,0,Female,1,0.741167033031968
Avan,2,3,4,Male,0.84178014474853,0.250458364527657
Avaneesh,4,0,13,Male,1,0.771904627645802
Avani,16,247,0,Female,1,0.984685710094518
Avanish,3,0,9,Male,1,0.700854951580456
Avanita,1,1,0,Female,1,0.0512932943875506
Avanthika,1,1,0,Female,1,0.0512932943875506
Avantika,4,16,0,Female,1,0.806392319465564
Avarni,1,4,0,Female,1,0.510109163545403
Aveen,3,11,0,Female,1,0.741167033031968
Aveer,1,0,4,Male,1,0.510109163545403
Avelina,2,4,0,Female,1,0.510109163545403
Aveline,4,14,0,Female,1,0.784689197262364
Avelyn,1,3,0,Female,1,0.438502968244955
Aven,1,0,4,Male,1,0.510109163545403
Averie,1,4,0,Female,1,0.510109163545403
Averil,1,3,0,Female,1,0.438502968244955
Avery,10,48,45,Female,0.615022975170462,0.415955492487224
Avesta,3,6,1,Female,0.992672386516064,0.486872170725681
Avi,16,3,180,Male,0.994409353281835,0.952917867974028
Avia,3,17,0,Female,1,0.815681864991148
Aviana,1,6,0,Female,1,0.609665712097835
Avianna,1,4,0,Female,1,0.510109163545403
Avidan,1,0,3,Male,1,0.438502968244955
Avie,5,36,0,Female,1,0.903581371405536
Aviela,1,3,0,Female,1,0.438502968244955
Avier,1,0,1,Male,1,0.0512932943875506
Avigail,5,22,0,Female,1,0.851345125391379
Avigayil,1,3,0,Female,1,0.438502968244955
Avigdor,2,0,8,Male,1,0.67559243511612
Avighna,1,0,3,Male,1,0.438502968244955
Avijot,1,0,3,Male,1,0.438502968244955
Avik,3,0,17,Male,1,0.815681864991148
Avika,1,6,0,Female,1,0.609665712097835
Avin,3,3,7,Male,0.892208732593699,0.396778147461145
Avina,2,8,0,Female,1,0.67559243511612
Avinash,15,0,114,Male,1,0.967401465841158
Avine,1,1,0,Female,1,0.0512932943875506
Aviraj,1,0,3,Male,1,0.438502968244955
Aviral,2,0,2,Male,1,0.342380227506653
Avish,1,0,3,Male,1,0.438502968244955
Avisha,1,3,0,Female,1,0.438502968244955
Avishai,2,0,6,Male,1,0.609665712097835
Avishi,1,3,0,Female,1,0.438502968244955
Avita,1,3,0,Female,1,0.438502968244955
Avital,7,30,0,Female,1,0.886486606826031
Aviv,3,3,4,Male,0.84178014474853,0.250458364527657
Aviva,5,18,0,Female,1,0.824120776353342
Avleen,9,52,0,Female,1,0.931207763876138
Avneet,16,391,12,Female,0.982885945429741,0.948680864645619
Avner,1,0,1,Male,1,0.0512932943875506
Avni,16,192,0,Female,1,0.980384853933246
Avnish,4,3,11,Male,0.924286132873068,0.524107694133997
Avraham,15,0,82,Male,1,0.9552493763099
Avraj,2,0,6,Male,1,0.609665712097835
Avram,6,0,47,Male,1,0.924442395836004
Avreet,1,3,0,Female,1,0.438502968244955
Avril,16,152,0,Female,1,0.975350212647111
Avroham,1,0,3,Male,1,0.438502968244955
Avrohom,16,0,164,Male,1,0.977112574880572
Avrumi,1,0,3,Male,1,0.438502968244955
Avtar,3,0,12,Male,1,0.757505993344759
Avy,1,4,0,Female,1,0.510109163545403
Avyanna,1,3,0,Female,1,0.438502968244955
Avyukt,1,0,1,Male,1,0.0512932943875506
Awa,12,99,0,Female,1,0.962646787932173
Awab,5,0,37,Male,1,0.905942174162798
Awad,4,0,18,Male,1,0.824120776353342
Awais,16,0,919,Male,1,0.995837357778005
Awaiz,1,0,3,Male,1,0.438502968244955
Awatif,1,3,0,Female,1,0.438502968244955
Awel,11,50,0,Female,1,0.928652400866641
Awen,14,96,3,Female,0.989641360421546,0.91466319793898
Awena,1,4,0,Female,1,0.510109163545403
Awesome,1,0,4,Male,1,0.510109163545403
Awo,8,32,0,Female,1,0.892820801744929
Aws,2,0,7,Male,1,0.645669564933313
Awura,1,3,0,Female,1,0.438502968244955
Awwab,1,0,3,Male,1,0.438502968244955
Awwal,1,0,3,Male,1,0.438502968244955
Axel,16,0,366,Male,1,0.989613228238545
Axelle,3,10,0,Female,1,0.722467200137111
Axl,10,0,54,Male,1,0.933586411909104
Axton,1,0,3,Male,1,0.438502968244955
Aya,16,728,0,Female,1,0.994750968567858
Aya-rose,1,1,0,Female,1,0.0512932943875506
Ayaa,3,11,0,Female,1,0.741167033031968
Ayaan,13,86,2194,Male,0.969355271679379,0.953651004372946
Ayaana,7,56,0,Female,1,0.935806063281237
Ayaat,6,33,3,Female,0.971251388664007,0.781733087507274
Ayaaz,6,0,22,Male,1,0.851345125391379
Ayad,2,0,4,Male,1,0.510109163545403
Ayah,16,472,0,Female,1,0.991927019494656
Ayaka,7,23,0,Female,1,0.856883381549573
Ayala,10,41,0,Female,1,0.914332429815568
Ayan,16,231,342,Female,0.636248687136971,0.55617853580732
Ayana,15,272,0,Female,1,0.986073671314249
Ayanah,1,4,0,Female,1,0.510109163545403
Ayanda,9,37,3,Female,0.974163974225412,0.801357664756895
Ayane,3,11,0,Female,1,0.741167033031968
Ayanfeoluwa,1,0,4,Male,1,0.510109163545403
Ayanle,1,0,3,Male,1,0.438502968244955
Ayanna,16,177,0,Female,1,0.978757864232322
Ayano,1,3,0,Female,1,0.438502968244955
Ayasha,5,21,0,Female,1,0.845360981075153
Ayat,12,137,1,Female,0.99962830946096,0.960097296527902
Ayaz,16,0,150,Male,1,0.975029755631923
Ayca,2,9,0,Female,1,0.700854951580456
Aycan,2,6,0,Female,1,0.609665712097835
Ayda,4,89,0,Female,1,0.958623454763748
Aydan,16,0,196,Male,1,0.980777468082132
Ayden,16,2,889,Male,0.999384214839878,0.991852826377425
Aydin,16,1,361,Male,0.999858305816609,0.984520616891954
Aydn,2,0,4,Male,1,0.510109163545403
Aydon,10,0,33,Male,1,0.895730002457548
Aye,1,4,0,Female,1,0.510109163545403
Ayeasha,1,3,0,Female,1,0.438502968244955
Ayeesha,10,53,0,Female,1,0.932418011423458
Ayeisha,14,60,0,Female,1,0.93982814785791
Ayela,2,6,0,Female,1,0.609665712097835
Ayelet,5,17,0,Female,1,0.815681864991148
Ayesha,16,3732,0,Female,1,0.998971728628466
Ayeshah,13,54,0,Female,1,0.933586411909104
Ayeshia,2,9,0,Female,1,0.700854951580456
Ayeza,8,34,0,Female,1,0.898485445846676
Ayham,6,0,52,Male,1,0.931207763876138
Ayhan,7,0,26,Male,1,0.871271078140785
Ayhem,1,0,3,Male,1,0.438502968244955
Ayia,1,3,0,Female,1,0.438502968244955
Ayiana,4,12,0,Female,1,0.757505993344759
Ayiden,1,0,1,Male,1,0.0512932943875506
Ayimna,1,1,0,Female,1,0.0512932943875506
Ayisha,16,285,0,Female,1,0.986700459011742
Ayishah,7,30,0,Female,1,0.886486606826031
Aykut,1,0,3,Male,1,0.438502968244955
Ayla,16,1177,0,Female,1,0.996746846249343
Ayla-may,1,3,0,Female,1,0.438502968244955
Aylah,6,22,0,Female,1,0.851345125391379
Aylar,2,8,0,Female,1,0.67559243511612
Aylee,2,4,0,Female,1,0.510109163545403
Ayleen,2,7,0,Female,1,0.645669564933313
Aylei,1,1,0,Female,1,0.0512932943875506
Ayleigh,2,7,0,Female,1,0.645669564933313
Aylesha,1,3,0,Female,1,0.438502968244955
Ayley,1,1,0,Female,1,0.0512932943875506
Aylie,2,2,0,Female,1,0.342380227506653
Aylin,16,135,0,Female,1,0.972332047982475
Aylish,5,27,0,Female,1,0.875444970258133
Aylisha,3,12,0,Female,1,0.757505993344759
Ayma,5,13,0,Female,1,0.771904627645802
Aymaan,8,0,37,Male,1,0.905942174162798
Ayman,16,133,1023,Male,0.902080797538223,0.865265457617146
Aymee,4,14,0,Female,1,0.784689197262364
Aymen,15,30,186,Male,0.900949345098484,0.808652933001553
Aymeric,1,0,3,Male,1,0.438502968244955
Aymie,1,3,0,Female,1,0.438502968244955
Ayni,1,3,0,Female,1,0.438502968244955
Aynsley,2,3,5,Male,0.863155714176403,0.305742394602627
Aynur,1,3,0,Female,1,0.438502968244955
Ayo,2,0,6,Male,1,0.609665712097835
Ayobami,10,14,56,Male,0.87695260751637,0.691833555037469
Ayodeji,15,0,108,Male,1,0.965652640253443
Ayodele,12,6,59,Male,0.957004910388659,0.812879994840396
Ayokunle,6,0,23,Male,1,0.856883381549573
Ayokunmi,2,3,4,Male,0.84178014474853,0.250458364527657
Ayomide,16,255,355,Female,0.620476474097748,0.542432040084594
Ayomikun,13,32,53,Male,0.719077049166103,0.51729907836219
Ayomipo,1,0,4,Male,1,0.510109163545403
Ayomiposi,1,3,4,Male,0.84178014474853,0.250458364527657
Ayomiyato,1,0,1,Male,1,0.0512932943875506
Ayonitemi,1,0,3,Male,1,0.438502968244955
Ayoob,6,0,31,Male,1,0.889744604539564
Ayoola,8,6,22,Male,0.897875396671021,0.604614143462781
Ayooluwa,6,10,15,Male,0.76596697622252,0.40739457358967
Ayotomiwa,2,0,7,Male,1,0.645669564933313
Ayotunde,9,0,38,Male,1,0.908190131774416
Ayoub,15,0,262,Male,1,0.985549812893236
Ayra,10,129,0,Female,1,0.971082380043122
Ayran,1,0,3,Male,1,0.438502968244955
Ayrleighs,1,1,0,Female,1,0.0512932943875506
Ayron,4,0,15,Male,1,0.796116698964151
Ayrton,16,0,366,Male,1,0.989613228238545
Aysa,2,7,0,Female,1,0.645669564933313
Ayse,16,406,0,Female,1,0.990626963822187
Aysegul,5,23,0,Female,1,0.856883381549573
Aysel,3,12,0,Female,1,0.757505993344759
Aysenur,4,12,0,Female,1,0.757505993344759
Aysha,16,1625,0,Female,1,0.997641600537676
Ayshah,12,98,0,Female,1,0.962280009878319
Ayshah-noor,1,1,0,Female,1,0.0512932943875506
Ayshe,5,16,0,Female,1,0.806392319465564
Ayshea,2,6,0,Female,1,0.609665712097835
Ayshia,5,19,0,Female,1,0.831820775947384
Aysia,12,53,0,Female,1,0.932418011423458
Aysu,6,19,0,Female,1,0.831820775947384
Ayten,2,6,0,Female,1,0.609665712097835
Ayub,16,0,543,Male,1,0.992975187307527
Ayumi,1,3,0,Female,1,0.438502968244955
Ayush,14,0,296,Male,1,0.987188366692842
Ayushi,14,85,0,Female,1,0.956760516185948
Ayushma,1,3,0,Female,1,0.438502968244955
Ayuub,12,0,128,Male,1,0.970863043726492
Ayva,7,118,0,Female,1,0.968471660977506
Ayvah,2,8,0,Female,1,0.67559243511612
Ayyaan,1,0,3,Male,1,0.438502968244955
Ayyan,8,0,128,Male,1,0.970863043726492
Ayyash,1,0,3,Male,1,0.438502968244955
Ayyoub,1,0,3,Male,1,0.438502968244955
Ayyub,15,0,155,Male,1,0.975815767185628
Ayza,5,41,0,Female,1,0.914332429815568
Ayzah,3,10,0,Female,1,0.722467200137111
Azaan,15,0,487,Male,1,0.992173727887771
Azad,15,1,98,Male,0.999481885915277,0.944984685354127
Azaia,1,0,1,Male,1,0.0512932943875506
Azal,1,3,0,Female,1,0.438502968244955
Azalea,3,9,0,Female,1,0.700854951580456
Azalia,1,3,0,Female,1,0.438502968244955
Azaliah,1,4,0,Female,1,0.510109163545403
Azam,10,0,43,Male,1,0.917990196774209
Azan,12,0,134,Male,1,0.972131324976101
Azania,1,4,0,Female,1,0.510109163545403
Azara,4,14,0,Female,1,0.784689197262364
Azarea,1,1,0,Female,1,0.0512932943875506
Azaria,16,187,0,Female,1,0.979870941857014
Azariah,10,51,39,Female,0.664234274687512,0.463640975237244
Azeem,16,0,244,Male,1,0.984500338083172
Azeema,2,6,0,Female,1,0.609665712097835
Azeemah,1,3,0,Female,1,0.438502968244955
Azeez,5,0,20,Male,1,0.838874841947181
Azeezah,3,11,0,Female,1,0.741167033031968
Azeezat,4,13,0,Female,1,0.771904627645802
Azel,1,3,0,Female,1,0.438502968244955
Azelie,1,1,0,Female,1,0.0512932943875506
Azfar,1,0,3,Male,1,0.438502968244955
Azhaar,1,3,0,Female,1,0.438502968244955
Azhar,16,6,189,Male,0.985823427631983,0.934507780383448
Azharul,2,0,8,Male,1,0.67559243511612
