Name,F,M,Year
Maisie,12,0,2008
Maisy,5,0,2008
Maja,10,0,2008
Maksim,0,5,2008
Maksymilian,0,5,2008
Malachy,0,6,2008
Manus,0,3,2008
Marc,0,14,2008
Marco,0,5,2008
Marcus,0,25,2008
Margaret,7,0,2008
Maria,36,0,2008
Marianna,4,0,2008
Marianne,4,0,2008
Marie,4,0,2008
Marissa,3,0,2008
Mark,0,60,2008
Marta,4,0,2008
Martha,21,0,2008
Martin,0,16,2008
Martyna,4,0,2008
Mary,21,0,2008
Mary-kate,3,0,2008
Mason,0,34,2008
Matas,0,6,2008
Mateusz,0,6,2008
Mathew,0,7,2008
Matilda,11,0,2008
Matthew,0,290,2008
Max,0,56,2008
Maxwell,0,6,2008
Maya,17,0,2008
Mckenzie,0,13,2008
Meabh,27,0,2008
Megan,108,0,2008
Meghan,9,0,2008
Melissa,18,0,2008
Mia,126,0,2008
Micah,0,17,2008
Michael,0,115,2008
Michaela,9,0,2008
Michal,0,5,2008
Micheal,0,14,2008
Mikey,0,3,2008
Miley,4,0,2008
Millie,14,0,2008
Milo,0,3,2008
Minnie,4,0,2008
Mitchell,0,6,2008
Miya,5,0,2008
Mollie,38,0,2008
Molly,117,0,2008
Monica,3,0,2008
Morgan,16,16,2008
Moya,6,0,2008
Muireann,3,0,2008
Mya,47,0,2008
Myla,3,0,2008
Myles,0,8,2008
Nadia,6,0,2008
Nadine,6,0,2008
Nancy,4,0,2008
Naoise,6,0,2008
Naomhan,0,3,2008
Naomi,29,0,2008
Natalia,16,0,2008
Natalie,14,0,2008
Natan,0,5,2008
Natasha,20,0,2008
Nathan,0,107,2008
Nathaniel,0,7,2008
Neamh,3,0,2008
Neil,0,8,2008
Neve,6,0,2008
Nia,3,0,2008
Niall,0,58,2008
Niamh,144,0,2008
Nicholas,0,11,2008
Nicola,11,0,2008
Nicolas,0,5,2008
Nicole,69,0,2008
Nikita,3,0,2008
Nikodem,0,5,2008
Nikola,8,0,2008
Nina,12,0,2008
Noah,0,75,2008
Noel,0,6,2008
Nojus,0,4,2008
Nora,4,0,2008
Odhran,0,78,2008
Oisin,0,121,2008
Oliver,0,137,2008
Olivia,123,0,2008
Olivier,0,4,2008
Oliwia,11,0,2008
Oliwier,0,3,2008
Ollie,0,11,2008
Oonagh,6,0,2008
Oran,0,43,2008
Orla,36,0,2008
Orlagh,13,0,2008
Orlaigh,7,0,2008
Orlaith,42,0,2008
Oscar,0,25,2008
Oskar,0,8,2008
Otis,0,4,2008
Owen,0,57,2008
Paddy,0,4,2008
Padraig,0,37,2008
Paige,34,0,2008
Paris,3,0,2008
Patricia,4,0,2008
Patrick,0,102,2008
Patrycja,3,0,2008
Patryk,0,21,2008
Paul,0,36,2008
Paula,4,0,2008
Paulina,4,0,2008
Pauric,0,5,2008
Pawel,0,3,2008
Payton,3,0,2008
Peadar,0,9,2008
Pearce,0,7,2008
Pearse,0,22,2008
Penelope,4,0,2008
Peter,0,56,2008
Philip,0,12,2008
Philippa,3,0,2008
Phoebe,40,0,2008
Pierce,0,9,2008
Piotr,0,6,2008
Polly,3,0,2008
Poppy,25,0,2008
Precious,3,0,2008
Presley,0,3,2008
Preston,0,3,2008
Rachael,17,0,2008
Rachel,84,0,2008
Rebecca,109,0,2008
Rebekah,32,0,2008
Reece,0,74,2008
Regan,3,3,2008
Reilly,0,5,2008
Reuben,0,49,2008
Rhea,8,0,2008
Rhianna,20,0,2008
Rhiannon,5,0,2008
Rhys,0,112,2008
Ria,6,0,2008
Rian,0,15,2008
Richard,0,10,2008
Rihanna,30,0,2008
Riley,6,43,2008
Rio,0,11,2008
Rioghan,0,3,2008
Rioghnach,3,0,2008
Riona,8,0,2008
Roan,0,4,2008
Robbie,0,20,2008
Robert,0,54,2008
Robin,0,4,2008
Robyn,22,0,2008
Rocco,0,3,2008
Roise,21,0,2008
Roisin,22,0,2008
Roksana,4,0,2008
Roman,0,5,2008
Ronan,0,91,2008
Rory,0,59,2008
Rosa,10,0,2008
Rose,21,0,2008
Rosie,24,0,2008
Ross,0,44,2008
Rossa,0,4,2008
Rowan,0,13,2008
Roxanne,3,0,2008
Ruairi,0,43,2008
Ruari,0,5,2008
Ruben,0,6,2008
Ruby,108,0,2008
Rudy,0,3,2008
Ruth,5,0,2008
Ryan,0,264,2008
Rylee,3,4,2008
Sadhbh,5,0,2008
Sadie,6,0,2008
Sam,0,63,2008
Samantha,9,0,2008
Samara,3,0,2008
Samuel,0,82,2008
Sandra,3,0,2008
Saoirse,21,0,2008
Saorla,3,0,2008
Sara,33,0,2008
Sarah,163,0,2008
Sarah-jane,7,0,2008
Sarah-louise,4,0,2008
Sasha,10,0,2008
Saskia,4,0,2008
Saul,0,7,2008
Savanna,3,0,2008
Savannah,9,0,2008
Scarlett,16,0,2008
Scott,0,48,2008
Se,0,8,2008
Seamus,0,8,2008
Sean,0,143,2008
Seaneen,3,0,2008
Seanna,0,4,2008
Sebastian,0,11,2008
Senan,0,12,2008
Serena,5,0,2008
Seth,0,14,2008
Shae,0,3,2008
Shane,0,55,2008
Shania,7,0,2008
Shanice,3,0,2008
Shanna,3,0,2008
Shannon,39,0,2008
Sharon,3,0,2008
Shaun,0,9,2008
Shauna,5,0,2008
Shay,0,26,2008
Shayne,0,9,2008
Shea,0,103,2008
Shona,8,0,2008
Sian,4,0,2008
Sienna,21,0,2008
Sierra,3,0,2008
Simon,0,10,2008
Sinead,15,0,2008
Siobhan,4,0,2008
Siofra,5,0,2008
Skye,20,0,2008
Sofia,16,0,2008
Sol,0,4,2008
Sophia,53,0,2008
Sophie,221,0,2008
Sorcha,3,0,2008
Stanislaw,0,3,2008
Stella,5,0,2008
Stephanie,3,0,2008
Stephen,0,36,2008
Steven,0,8,2008
Stiofan,0,3,2008
Stuart,0,9,2008
Summer,36,0,2008
Susan,5,0,2008
Susanna,3,0,2008
Susannah,3,0,2008
Szymon,0,6,2008
Tabitha,3,0,2008
Tadhg,0,7,2008
Talia,4,0,2008
Tammy,3,0,2008
Tamzin,8,0,2008
Tara,23,0,2008
Taylor,17,29,2008
Teagan,12,0,2008
Tegan,8,0,2008
Teirna,3,0,2008
Terence,0,4,2008
Tess,8,0,2008
Theo,0,9,2008
Therese,6,0,2008
Thomas,0,181,2008
Tia,21,0,2008
Tiana,5,0,2008
Tianna,8,0,2008
Tiarna,5,0,2008
Tiarnan,0,24,2008
Tiegan,3,0,2008
Tierna,5,0,2008
Tiernan,0,64,2008
Tiffany,5,0,2008
Tighearnan,0,3,2008
Tilly,5,0,2008
Timothy,0,10,2008
Toby,0,19,2008
Tom,0,38,2008
Tomas,0,18,2008
Tommy,0,3,2008
Toni,4,0,2008
Tony,0,9,2008
Tori,4,0,2008
Torin,0,3,2008
Travis,0,15,2008
Treasa,4,0,2008
Tristan,0,21,2008
Troy,0,9,2008
Turlough,0,3,2008
Ty,0,4,2008
Tye,0,3,2008
Tyler,0,57,2008
Ugne,3,0,2008
Ultan,0,5,2008
Vanesa,4,0,2008
Vanessa,8,0,2008
Victoria,34,0,2008
Vincent,0,4,2008
Violet,3,0,2008
Warren,0,6,2008
Weronika,6,0,2008
Wiktor,0,8,2008
Wiktoria,12,0,2008
Will,0,5,2008
William,0,97,2008
Willow,4,0,2008
Wojciech,0,4,2008
Yasmin,8,0,2008
Zac,0,23,2008
Zach,0,34,2008
Zachary,0,10,2008
Zack,0,15,2008
Zak,0,21,2008
Zane,0,4,2008
Zara,66,0,2008
Zoe,60,0,2008
Zuzanna,13,0,2008
Aaliyah,7,0,2009
Aaron,0,142,2009
Abbey,3,0,2009
Abbi,5,0,2009
Abbie,54,0,2009
Abby,12,0,2009
Abel,0,3,2009
Abi,19,0,2009
Abigail,77,0,2009
Adam,0,200,2009
Addison,5,0,2009
Adrian,0,14,2009
Adrianna,5,0,2009
Aedan,0,3,2009
Aibhlinn,3,0,2009
Aidan,0,61,2009
Aideen,8,0,2009
Aiden,0,8,2009
Aimee,124,0,2009
Aimee-lee,3,0,2009
Aimee-louise,3,0,2009
Aine,35,0,2009
Aisling,14,0,2009
Aislinn,4,0,2009
Alan,0,21,2009
Alana,24,0,2009
Alanna,5,0,2009
Alannah,7,0,2009
Aleah,3,0,2009
Alec,0,3,2009
Alecia,3,0,2009
Aleksander,0,4,2009
Aleksandra,5,0,2009
Alesha,23,0,2009
Alex,26,97,2009
Alexa,12,0,2009
Alexander,0,74,2009
Alexandra,37,0,2009
Alexis,13,0,2009
Alfie,0,68,2009
Alfred,0,6,2009
Ali,0,6,2009
Alice,31,0,2009
Alicia,18,0,2009
Alicja,3,0,2009
Alisha,20,0,2009
Alissa,3,0,2009
Alyssa,8,0,2009
Amber,46,0,2009
Amelia,41,0,2009
Amelie,11,0,2009
Amie,4,0,2009
Amy,141,0,2009
Amy-lee,4,0,2009
Amy-louise,3,0,2009
Ana,4,0,2009
Anais,3,0,2009
Anastasia,3,0,2009
Anastazja,3,0,2009
Andrea,5,0,2009
Andrew,0,62,2009
Angel,3,0,2009
Angela,4,0,2009
Angelina,5,0,2009
Angus,0,4,2009
Anna,165,0,2009
Anna-rose,3,0,2009
Annabel,7,0,2009
Annabella,3,0,2009
Annabelle,9,0,2009
Anne,3,0,2009
Annie,47,0,2009
Anthony,0,22,2009
Anton,0,7,2009
Antoni,0,5,2009
Antonina,4,0,2009
Antony,0,3,2009
Anya,5,0,2009
Aodhan,0,56,2009
Aoibh,10,0,2009
Aoibhe,16,0,2009
Aoibheann,27,0,2009
Aoibhin,9,0,2009
Aoibhinn,13,0,2009
Aoife,152,0,2009
Aoise,3,0,2009
April,4,0,2009
Archie,0,22,2009
Ariana,5,0,2009
Arianna,10,0,2009
Arjun,0,3,2009
Aron,0,4,2009
Arthur,0,5,2009
Ashleigh,5,0,2009
Ashley,4,3,2009
Ashton,0,22,2009
Aston,0,4,2009
Austin,0,13,2009
Autumn,6,0,2009
Ava,115,0,2009
Ayesha,3,0,2009
Ayla,3,0,2009
Bailey,4,24,2009
Barra,0,3,2009
Barry,0,6,2009
Bartosz,0,3,2009
Beatrice,3,0,2009
Beau,0,4,2009
Bella,13,0,2009
Ben,0,125,2009
Benas,0,4,2009
Benjamin,0,64,2009
Bernard,0,4,2009
Beth,39,0,2009
Bethany,34,0,2009
Billy,0,9,2009
Blair,0,3,2009
Blaithin,5,0,2009
Blake,0,28,2009
Blathnaid,5,0,2009
Bobby,0,25,2009
Bonnie,5,0,2009
Bradley,0,18,2009
Brandon,0,18,2009
Brannagh,3,0,2009
Breanna,6,0,2009
Brendan,0,13,2009
Brian,0,13,2009
Brianna,12,0,2009
Bridget,6,0,2009
Brodie,0,11,2009
Brody,0,10,2009
Brogan,5,4,2009
Bronagh,9,0,2009
Brooke,61,0,2009
Brooklyn,0,3,2009
Bryan,0,3,2009
Caden,0,6,2009
Cadhan,0,4,2009
Cadhla,13,0,2009
Caelan,0,3,2009
Cahir,0,22,2009
Cai,0,3,2009
Caidan,0,6,2009
Caiden,0,16,2009
Caidin,0,3,2009
Caila,3,0,2009
Cailin,4,0,2009
Cain,0,6,2009
Cait,3,0,2009
Caitlin,105,0,2009
Caitlyn,8,0,2009
Cal,0,4,2009
Caleb,0,63,2009
Callie,3,0,2009
Callum,0,138,2009
Calum,0,28,2009
Calvin,0,16,2009
Cameron,0,64,2009
Caodhan,0,4,2009
Caoimhe,72,0,2009
Caoimhin,0,19,2009
Caolan,0,45,2009
Cara,118,0,2009
Caragh,11,0,2009
Carla,8,0,2009
Carlos,0,3,2009
Carly,19,0,2009
Carmen,4,0,2009
Caroline,5,0,2009
Carrie,4,0,2009
Carson,0,16,2009
Carter,0,47,2009
Carys,9,0,2009
Casey,32,10,2009
Cassidy,3,0,2009
Cassie,26,0,2009
Cathair,0,4,2009
Cathal,0,15,2009
Cathan,0,3,2009
Cathaoir,0,5,2009
Catherine,22,0,2009
Cayden,0,19,2009
Ceallach,3,0,2009
Cerys,10,0,2009
Chantelle,6,0,2009
Charles,0,33,2009
Charley,7,4,2009
Charlie,9,178,2009
Charlotte,77,0,2009
Che,0,15,2009
Chelsea,9,0,2009
Chelsey,5,0,2009
Chloe,164,0,2009
Chris,0,3,2009
Christian,0,13,2009
Christina,4,0,2009
Christine,6,0,2009
Christopher,0,57,2009
Christy,0,3,2009
Cian,0,32,2009
Cianan,0,3,2009
Ciara,51,0,2009
Ciaran,0,55,2009
Cillian,0,40,2009
Claire,9,0,2009
Clara,29,0,2009
Clare,5,0,2009
Clarke,0,6,2009
Claudia,6,0,2009
Cliodhna,25,0,2009
Cliona,7,0,2009
Clodagh,48,0,2009
Codie,4,5,2009
Cody,0,36,2009
Cohen,0,4,2009
Colby,0,4,2009
Cole,0,22,2009
Colin,0,6,2009
Colleen,6,0,2009
Colm,0,9,2009
Conal,0,18,2009
Conall,0,24,2009
Conan,0,19,2009
Conn,0,3,2009
Connie,29,0,2009
Connla,0,4,2009
Connor,0,41,2009
Conor,0,161,2009
Cooper,0,6,2009
Cora,40,0,2009
Coran,0,3,2009
Corbin,0,5,2009
Corey,0,69,2009
Cormac,0,50,2009
Cory,0,8,2009
Courtney,24,0,2009
Craig,0,7,2009
Cruz,0,5,2009
Crystal,6,0,2009
Cuan,0,3,2009
Curtis,0,30,2009
Daire,0,31,2009
Daisy,27,0,2009
Daithi,0,23,2009
Dakota,8,0,2009
Dale,0,11,2009
Damian,0,7,2009
Damien,0,7,2009
Dan,0,4,2009
Dana,3,0,2009
Daniel,0,268,2009
Daniella,4,0,2009
Danielle,14,0,2009
Danny,0,17,2009
Dante,0,3,2009
Danyl,0,4,2009
Dara,5,38,2009
Darach,0,3,2009
Daragh,0,5,2009
Darcey,12,0,2009
Darci,4,0,2009
Darcie,8,0,2009
Darcy,27,0,2009
Darragh,0,72,2009
Darren,0,14,2009
Darryl,0,3,2009
Daryl,0,6,2009
David,0,70,2009
Dawid,0,10,2009
Dawson,0,8,2009
Dean,0,27,2009
Dearbhla,8,0,2009
Deborah,3,0,2009
Declan,0,17,2009
Deirbhile,5,0,2009
Delphine,3,0,2009
Demi,7,0,2009
Demi-lee,3,0,2009
Demi-leigh,3,0,2009
Denise,3,0,2009
Dervla,4,0,2009
Devon,0,5,2009
Dexter,0,4,2009
Diarmuid,0,5,2009
Dillon,0,13,2009
Domas,0,3,2009
Dominic,0,10,2009
Dominik,0,6,2009
Dominykas,0,3,2009
Donal,0,11,2009
Donnacha,0,3,2009
Donncha,0,4,2009
Dylan,0,162,2009
Eabha,15,0,2009
Eadaoin,4,0,2009
Eamon,0,7,2009
Eamonn,0,4,2009
Ebony,9,0,2009
Eddie,0,4,2009
Eden,23,0,2009
Edith,3,0,2009
Edward,0,16,2009
Eileen,4,0,2009
Eilis,3,0,2009
Eimear,56,0,2009
Eimhear,5,0,2009
Eireann,11,0,2009
Eirinn,6,0,2009
Eleanor,3,0,2009
Elena,3,0,2009
Eli,0,11,2009
Elijah,0,13,2009
Elise,8,0,2009
Elisha,5,0,2009
Eliza,5,0,2009
Elizabeth,26,0,2009
Ella,132,0,2009
Ella-louise,6,0,2009
Ella-may,4,0,2009
Ella-rose,4,0,2009
Elle,5,0,2009
Ellen,52,0,2009
Ellie,151,0,2009
Ellie-mae,4,0,2009
Ellie-may,4,0,2009
Elliot,0,6,2009
Elliott,0,4,2009
Ellis,0,4,2009
Eloise,9,0,2009
Elsa,5,0,2009
Elsie,5,0,2009
Elyse,3,0,2009
Emer,12,0,2009
Emilee,3,0,2009
Emilia,9,0,2009
Emily,171,0,2009
Emma,178,0,2009
Emmet,0,8,2009
Emmett,0,6,2009
Enda,0,5,2009
Enya,7,0,2009
Eoghain,0,3,2009
Eoghan,0,65,2009
Eoin,0,112,2009
Eric,0,3,2009
Erica,4,0,2009
Erika,3,0,2009
Erikas,0,5,2009
Erin,186,0,2009
Erinn,3,0,2009
Eryk,0,6,2009
Esmee,3,0,2009
Esther,5,0,2009
Ethan,0,178,2009
Euan,0,19,2009
Eunan,0,9,2009
Eva,169,0,2009
Evan,0,34,2009
Evanna,4,0,2009
Eve,47,0,2009
Evelyn,8,0,2009
Evie,69,0,2009
Ewan,0,10,2009
Faith,54,0,2009
Farah,6,0,2009
Farrah,12,0,2009
Faye,29,0,2009
Felix,0,10,2009
Fergus,0,3,2009
Fiachra,0,7,2009
Fiadh,7,0,2009
Fianna,8,0,2009
Filip,0,17,2009
Finlay,0,26,2009
Finley,0,6,2009
Finn,0,61,2009
Finnen,0,4,2009
Fintan,0,15,2009
Fionn,0,42,2009
Fionntan,0,5,2009
Fionnuala,9,0,2009
Flynn,0,5,2009
Francis,0,14,2009
Frank,0,5,2009
Frankie,0,5,2009
Fraser,0,7,2009
Frazer,0,5,2009
Freddie,0,14,2009
Frederick,0,6,2009
Freya,34,0,2009
Gabriel,0,25,2009
Gabriela,4,0,2009
Gabriele,3,0,2009
Gabriella,8,0,2009
Gabrielle,9,0,2009
Gareth,0,12,2009
Gary,0,9,2009
Gavin,0,5,2009
Gemma,9,0,2009
George,0,17,2009
Georgia,14,0,2009
Georgina,4,0,2009
Gerard,0,18,2009
Grace,239,0,2009
Gracie,16,0,2009
Graham,0,4,2009
Grainne,10,0,2009
Gregory,0,3,2009
Hailey,3,0,2009
Haley,3,0,2009
Halle,4,0,2009
Hallie,7,0,2009
Hanna,8,0,2009
Hannah,151,0,2009
Harley,0,11,2009
Harriet,3,0,2009
Harris,0,3,2009
Harrison,0,16,2009
Harry,0,162,2009
Harvey,0,31,2009
Hayden,3,11,2009
Hayley,4,0,2009
Heidi,28,0,2009
Helen,4,0,2009
Henry,0,20,2009
Hollie,45,0,2009
Holly,108,0,2009
Honor,3,0,2009
Hope,7,0,2009
Hubert,0,4,2009
Hugh,0,12,2009
Hugo,0,3,2009
Ian,0,6,2009
Iarlaith,0,3,2009
Ibrahim,0,3,2009
Igor,0,6,2009
Imogen,11,0,2009
India,7,0,2009
Iona,8,0,2009
Iris,3,0,2009
Isaac,0,55,2009
Isabel,4,0,2009
Isabella,60,0,2009
Isabelle,11,0,2009
Isla,37,0,2009
Ivy,3,0,2009
Jack,0,349,2009
Jackson,0,22,2009
Jacob,0,63,2009
Jade,6,0,2009
Jaden,0,4,2009
Jake,0,116,2009
Jakub,0,22,2009
James,0,266,2009
Jamie,3,163,2009
Jan,0,8,2009
Jane,10,0,2009
Jarlath,0,5,2009
Jasmine,32,0,2009
Jason,0,23,2009
Jaxon,0,4,2009
Jay,0,88,2009
Jaydan,0,4,2009
Jayden,0,79,2009
Jaydon,0,4,2009
Jemma,5,0,2009
Jenna,16,0,2009
Jennifer,7,0,2009
Jenny,3,0,2009
Jensen,0,4,2009
Jenson,0,6,2009
Jesse,0,7,2009
Jessica,157,0,2009
Joanna,5,0,2009
Jodie,24,0,2009
Joe,0,13,2009
Joel,0,62,2009
Joey,0,7,2009
John,0,91,2009
Johnathan,0,3,2009
Johnny,0,7,2009
Jonah,0,16,2009
Jonas,0,3,2009
Jonathan,0,30,2009
Jordan,0,17,2009
Jorja,8,0,2009
Joseph,0,79,2009
Josephine,3,0,2009
Josh,0,60,2009
Joshua,0,135,2009
Josie,3,0,2009
Joy,3,0,2009
Jude,0,68,2009
Julia,30,0,2009
Juliet,3,0,2009
Juliette,5,0,2009
Junior,0,11,2009
Justin,0,23,2009
Kacey,15,0,2009
Kacey-leigh,3,0,2009
Kaci,6,0,2009
Kacie,9,0,2009
Kacper,0,20,2009
Kade,0,3,2009
Kady,3,0,2009
Kai,0,21,2009
Kaiden,0,8,2009
Kailey,3,0,2009
Kaitlin,5,0,2009
Kaitlyn,16,0,2009
Kajus,0,6,2009
Kaleb,0,6,2009
Kallum,0,3,2009
Kalum,0,4,2009
Kalvin,0,4,2009
Kamil,0,4,2009
Kane,0,5,2009
Kara,24,0,2009
Karis,3,0,2009
Karl,0,7,2009
Karla,10,0,2009
Kasey,3,0,2009
Kate,35,0,2009
Katelyn,19,0,2009
Katelynn,5,0,2009
Katherine,11,0,2009
Kathleen,6,0,2009
Kathryn,9,0,2009
Katie,254,0,2009
Katie-lee,3,0,2009
Katie-leigh,9,0,2009
Katie-louise,7,0,2009
Katie-rose,3,0,2009
Katy,10,0,2009
Kayden,0,14,2009
Kayla,46,0,2009
Kaylee,3,0,2009
Kayleigh,28,0,2009
Kealan,0,5,2009
Keegan,0,4,2009
Keelan,0,11,2009
Keeley,11,0,2009
Keeva,6,0,2009
Keira,7,0,2009
Kelsey,13,0,2009
Kelsie,10,0,2009
Kendra,3,0,2009
Kenzie,4,14,2009
Kerri,4,0,2009
Kerrie,3,0,2009
Kerry,6,0,2009
Kevin,0,32,2009
Kian,0,16,2009
Kiana,3,0,2009
Kiera,11,0,2009
Kieran,0,12,2009
Killian,0,14,2009
Kimberley,5,0,2009
Kinga,4,0,2009
Kirsten,5,0,2009
Kirsty,11,0,2009
Kitty,6,0,2009
Klaudia,4,0,2009
Koby,0,3,2009
Kristian,0,11,2009
Krystian,0,3,2009
Krzysztof,0,5,2009
Kurtis,0,4,2009
Kyla,14,0,2009
Kyle,0,54,2009
Kyra,9,0,2009
Kyran,0,3,2009
Lacey,11,0,2009
Lana,12,0,2009
Laoise,5,0,2009
Lara,15,0,2009
Laragh,4,0,2009
Laura,39,0,2009
Lauren,81,0,2009
Lauryn,8,0,2009
Lavinia,3,0,2009
Layla,6,0,2009
Lea,3,0,2009
Leah,113,0,2009
Leanna,7,0,2009
Lee,0,22,2009
Leia,3,0,2009
Leigh,3,0,2009
Leigha,3,0,2009
Leila,3,0,2009
Lena,3,0,2009
Lennon,0,5,2009
Leo,0,42,2009
Leon,0,35,2009
Leona,13,0,2009
Levi,0,4,2009
Lewis,0,107,2009
Lexi,28,0,2009
Lexie,23,0,2009
Liam,0,80,2009
Libby,12,0,2009
Lilah,3,0,2009
Lilia,3,0,2009
Lillie,8,0,2009
Lilly,8,0,2009
Lily,107,0,2009
Lily-rose,4,0,2009
Lincoln,0,3,2009
Lisa,11,0,2009
Lochlann,0,4,2009
Logan,0,49,2009
Lois,9,0,2009
Lola,20,0,2009
Lorcan,0,34,2009
Louie,0,7,2009
Louis,0,19,2009
Louisa,3,0,2009
Louise,8,0,2009
Luca,0,14,2009
Lucas,0,114,2009
Lucia,18,0,2009
Lucie,17,0,2009
Lucy,201,0,2009
Luis,0,4,2009
Luka,0,4,2009
Lukas,0,10,2009
Luke,0,118,2009
Lydia,16,0,2009
Lyla,3,0,2009
Macauley,0,4,2009
Macey,3,0,2009
Maciej,0,3,2009
Mackenzie,0,4,2009
Macy,7,0,2009
Maddie,14,0,2009
Maddison,18,0,2009
Maddox,0,4,2009
Madeleine,5,0,2009
Madeline,5,0,2009
Madison,48,0,2009
Maeve,14,0,2009
Maggie,10,0,2009
Maia,14,0,2009
Mairead,7,0,2009
Maisie,23,0,2009
Maison,0,3,2009
Maisy,7,0,2009
Maja,21,0,2009
Makenzie,0,4,2009
Maksymilian,0,3,2009
Malachi,0,6,2009
Malachy,0,8,2009
Marc,0,9,2009
Marcel,0,4,2009
Marco,0,3,2009
Marcus,0,17,2009
Margaret,7,0,2009
Maria,48,0,2009
Mark,0,45,2009
Markus,0,4,2009
Martha,16,0,2009
Martin,0,16,2009
Martyna,5,0,2009
Mary,14,0,2009
Mary-kate,7,0,2009
Mason,0,34,2009
Matas,0,5,2009
Mateusz,0,10,2009
Matilda,8,0,2009
Matt,0,3,2009
Matteo,0,3,2009
Matthew,0,290,2009
Max,0,63,2009
Maxwell,0,4,2009
May,3,0,2009
Maya,21,0,2009
Mckenzie,0,8,2009
Meabh,23,0,2009
Meadhbh,4,0,2009
Meaghan,4,0,2009
Megan,98,0,2009
Meghan,7,0,2009
Melissa,21,0,2009
Mia,124,0,2009
Miah,4,0,2009
Micah,0,10,2009
Miceal,0,6,2009
Michael,0,116,2009
Michaela,7,0,2009
Michal,0,6,2009
Micheal,0,20,2009
Michelle,5,0,2009
Mikolaj,0,5,2009
Miley,24,0,2009
Millie,13,0,2009
Milo,0,6,2009
Milosz,0,5,2009
Miriam,4,0,2009
Miya,5,0,2009
Mollie,32,0,2009
Mollie-rose,3,0,2009
Molly,108,0,2009
Morgan,12,8,2009
Muhammad,0,5,2009
Muireann,5,0,2009
Mya,55,0,2009
Myah,3,0,2009
Myles,0,6,2009
Mylie,5,0,2009
Nadia,7,0,2009
Naoise,5,3,2009
Naomi,35,0,2009
Natalia,18,0,2009
Natalie,14,0,2009
Nataniel,0,3,2009
Natasha,17,0,2009
Natasza,4,0,2009
Nathan,0,108,2009
Nathaniel,0,10,2009
Neil,0,5,2009
Neilas,0,3,2009
Neve,6,0,2009
Niall,0,39,2009
Niamh,129,0,2009
Nicholas,0,10,2009
Nicola,8,0,2009
Nicole,67,0,2009
Nikita,8,0,2009
Nikodem,0,5,2009
Nikola,6,0,2009
Nina,6,0,2009
Noah,0,101,2009
Noel,0,5,2009
Nora,3,0,2009
Nuala,3,0,2009
Odhran,0,54,2009
Oisin,0,102,2009
Oliver,0,135,2009
Olivia,139,0,2009
Olivier,0,7,2009
Oliwia,11,0,2009
Ollie,0,21,2009
Olly,0,3,2009
Oonagh,3,0,2009
Oran,0,37,2009
Orin,0,4,2009
Orla,33,0,2009
Orlagh,9,0,2009
Orlaigh,3,0,2009
Orlaith,45,0,2009
Oscar,0,35,2009
Oskar,0,9,2009
Oskaras,0,3,2009
Owen,0,39,2009
Paddy,0,4,2009
Padraic,0,3,2009
Padraig,0,24,2009
Paidi,0,3,2009
Paige,34,0,2009
Paolo,0,3,2009
Patricia,3,0,2009
Patrick,0,102,2009
Patrycja,4,0,2009
Patryk,0,11,2009
Paul,0,31,2009
Paulina,7,0,2009
Pauric,0,5,2009
Peadar,0,8,2009
Pearce,0,4,2009
Pearse,0,19,2009
Penny,5,0,2009
Peter,0,46,2009
Peyton,7,0,2009
Phelim,0,5,2009
Philip,0,14,2009
Philippa,4,0,2009
Phillip,0,3,2009
Phoebe,32,0,2009
Pierce,0,3,2009
Piotr,0,4,2009
Podraig,0,3,2009
Pol,0,5,2009
Poppy,39,0,2009
Preston,0,6,2009
Quinn,0,3,2009
Rachael,16,0,2009
Rachel,80,0,2009
Raphael,0,3,2009
Ray,0,3,2009
Raymond,0,5,2009
Rebecca,94,0,2009
Rebekah,15,0,2009
Reece,0,42,2009
Regan,4,0,2009
Reilly,0,3,2009
Renee,3,0,2009
Reuben,0,51,2009
Rhea,10,0,2009
Rhia,7,0,2009
Rhianna,11,0,2009
Rhiannon,3,0,2009
Rhys,0,88,2009
Ria,4,0,2009
Rian,0,17,2009
Richard,0,15,2009
Rihanna,22,0,2009
Riley,6,52,2009
Rio,0,8,2009
Rioghan,0,3,2009
Riona,5,0,2009
Rionach,6,0,2009
Roan,0,6,2009
Robbie,0,19,2009
Robert,0,33,2009
Robin,0,4,2009
Robyn,9,0,2009
Rocco,0,3,2009
Rohan,0,4,2009
Roise,14,0,2009
Roisin,10,0,2009
Roma,5,0,2009
Roman,0,6,2009
Ronan,0,86,2009
Rory,0,71,2009
Rosa,12,0,2009
Rose,19,0,2009
Rosie,18,0,2009
Ross,0,42,2009
Rossa,0,8,2009
Rowan,0,10,2009
Roxy,8,0,2009
Ruadhan,0,3,2009
Ruairi,0,46,2009
Ruben,0,10,2009
Ruby,123,0,2009
Rudy,0,3,2009
Ruth,8,0,2009
Ryan,0,245,2009
Ryanna,4,0,2009
Rylee,0,3,2009
Ryley,0,4,2009
Sabrina,3,0,2009
Sadhbh,5,0,2009
Sadie,3,0,2009
Sally,3,0,2009
Sam,0,49,2009
Samanta,6,0,2009
Samantha,20,0,2009
Samara,4,0,2009
Samuel,0,87,2009
Sandra,4,0,2009
Saoirse,22,0,2009
Saorlaith,3,0,2009
Sara,28,0,2009
Sarah,144,0,2009
Sarah-beth,4,0,2009
Sarah-jane,4,0,2009
